id,name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,availability_365
21577211,1 Bedroom Suite w/ private entry. Hastings/Sunrise,77383974,Myriam,Grandview-Woodland,Entire home/apt,70,2,348
21581560,Trendy Downtown Condo with 2 Beds and Parking (E3),23977001,Emma,Downtown,Entire home/apt,140,30,279
21606719,Stanley Park Cozy 1 bedroom,11852508,Sam,West End,Entire home/apt,79,30,0
21607882,Private Lane House. 1 bedroom  550sq.ft,46405002,Yitzchok,Oakridge,Entire home/apt,110,2,345
21621989,Charming Condo – Heart of Downtown Vancouver,157188372,Pedram,Downtown,Entire home/apt,119,2,163
21627553,Gorgeous downtown suite (+Solarium) - Ocean View,23497776,Pooya,Downtown,Entire home/apt,170,30,0
21632213,2BD Bright & Spacious in the Heart of Downtown,30740377,Maryam,Downtown,Entire home/apt,213,90,0
21632861,Vancouver  Irie Vybz,157402267,Azibo,Hastings-Sunrise,Private room,45,3,89
21633892,Unique location False Creek Waterfront Townhouse,157317679,Wayne,Fairview,Entire home/apt,132,30,210
21643708,Water View 1-BD - 1 Office in Downtown,60406491,Sara,Downtown,Entire home/apt,94,30,223
21666600,The newest cozy apartment in heart of Vancouver!,157705019,Frantz,Kensington-Cedar Cottage,Entire home/apt,63,2,284
21697441,OceanView ♥Downtown/Parking/☆Security/Nflix/Pool,16550077,Michelle,Downtown,Entire home/apt,320,7,281
21701347,Modern Apartment in DT with parking,77194124,Ryan,Downtown,Entire home/apt,116,2,170
21728058,Private Main Street Vancouver Home,5941206,Sharon,Riley Park,Entire home/apt,95,30,0
21739915,1BR Private Suite by Airport & UBC,111484772,Janey,Marpole,Entire home/apt,102,1,89
21752149,"Quiet, comfy bedroom on tree-lined street",2253467,Karen,Hastings-Sunrise,Private room,40,2,0
21787591,"Enormous, Beautiful & Clean House near Canada Line",149864262,Jorah,South Cambie,Entire home/apt,1576,3,0
21812290,2br Apt | Near Downtown | Parking | WiFi | Netflix,158982343,Daniel,Downtown Eastside,Entire home/apt,75,14,0
21813103,Family Friendly in East Vancouver,158989743,Lisa,Mount Pleasant,Entire home/apt,200,7,0
21824993,Downtown Vancouver Loft,159101607,Charlotte,Downtown,Entire home/apt,148,5,161
21853186,4 BDRM Dunbar Jericho Beach Home - Direct to UBC,97541929,Joelly,Dunbar Southlands,Entire home/apt,550,5,139
21879086,Bright 1 Bedroom + Den Suite in Central Vancouver,4991659,Beth,Kensington-Cedar Cottage,Entire home/apt,84,2,0
21879605,Modern apartment (Mount Pleasant/Olympic Village),9187,Mai,Strathcona,Entire home/apt,70,30,69
21908772,"Beautiful, Modern, Luxury, Comfortable Condo",64481384,Hellena,Downtown,Entire home/apt,161,2,357
21912838,Charming & Bright Main Floor Suite in Kits,3570271,Brie,Kitsilano,Entire home/apt,70,1,116
21935365,Cozy room on Commercial Dr- close to DT,50668496,Rachel,Kensington-Cedar Cottage,Private room,27,1,0
21938957,The Homestead: Stunning Vancouver Heritage Home,18706835,Karly,Arbutus Ridge,Private room,49,30,365
21949883,Private Garden Suite steps from Commercial Drive,3424548,Rosemary,Grandview-Woodland,Entire home/apt,120,3,246
21968371,Boho Bedroom near PNE Playland,23229878,Anastasiia,Hastings-Sunrise,Private room,45,5,0
21984466,"Nice COZY ROOM, perfect LOCATION, nice  PEOPLE",160521621,Taha  & Mat,Kitsilano,Private room,50,30,115
21985887,Vancouver Cozy 1 Bedroom Above-Ground Bsmt Suite,63389515,Shane,Hastings-Sunrise,Entire home/apt,100,2,0
22009790,2 level loft in the heart of Gastown,1461041,Elly,Downtown Eastside,Entire home/apt,150,3,0
22032043,Vancouver Oasis,160895495,Cynthia,Kitsilano,Entire home/apt,220,3,346
22036501,2BDR Spacious Urban Living at Queen Elizabeth Park,42804845,Reika,Riley Park,Entire home/apt,134,1,136
22059982,*Private Modern Home in Lovely East Village*,160541961,Sammy,Hastings-Sunrise,Entire home/apt,58,3,162
22102093,Vancouver in Trendy Yaletown,2909734,Joe,Downtown,Entire home/apt,90,30,276
22103390,Peaceful Room For Two in Vancouver Heritage House,3150401,Heather,Kensington-Cedar Cottage,Private room,110,1,0
22131052,Beautiful  1 bed + den + solarium with Large patio,102748816,Tanya,Downtown,Entire home/apt,112,90,194
22143965,Downtown Vancouver Close to Everything!!!,155191974,Heather And Ben,Downtown,Entire home/apt,106,3,36
22162819,Cozy Downtown Living! - Central DT!,161653416,Siang,Downtown,Entire home/apt,111,3,45
22188990,One Bedroom Garden suite close to Commercial Drive,9795148,Nadia,Grandview-Woodland,Entire home/apt,63,30,313
22214454,High End Suite with Amazing Views and Location,7841153,Ben,Marpole,Private room,82,1,364
22228696,Private Bed & Bath in Great location,10705254,Steven,Kerrisdale,Private room,62,30,88
22230051,"cozy, inspiring and a friendly home!",32832519,Sonia,West End,Entire home/apt,104,30,267
22231178,Mid Century Modern Suite Across VGH,139891966,Ishtar,Fairview,Entire home/apt,80,30,325
22233784,"female roomate, dec 20 to jan 31",130781208,Vinodha,Sunset,Private room,30,30,90
22251747,"Ocean View 2BR Condo in Coal Harbor, DT, Vancouver",162598805,Jojo,Downtown,Entire home/apt,148,30,99
22278475,"Private room in shared house, close to transit.",140888106,Tanisha,Grandview-Woodland,Private room,69,31,365
22280647,Private bedroom with ensuite bathroom,34771938,Bill,South Cambie,Private room,79,2,0
22292913,Location!  View!  Style! Comfort!,120210774,Zvezdana,Downtown,Entire home/apt,159,30,0
22295849,Luxury condo with view on the BEST block of DT!,162963658,Max,West End,Entire home/apt,300,3,7
22298691,Spacious Family Friendly 2 Bedroom,139891966,Ishtar,Fairview,Entire home/apt,100,30,325
22298696,Quaint & Cozy Ground Floor Unit Across VGH,139891966,Ishtar,Fairview,Entire home/apt,80,30,324
22307557,"Large 
house in funky central neighbourhood",79523658,Ann,Riley Park,Entire home/apt,350,3,87
22310305,4 Bedroom Clean & Quiet Home in Central Vancouver,87417832,Alex,Hastings-Sunrise,Entire home/apt,133,2,43
22324957,SMALL COZY ROOM IN ECO FRIENDLY VEGETARIAN HOUSE,26230655,Willem,Downtown Eastside,Private room,48,7,0
22326190,Entire Guest Suite 1Bedroom +Spacious Lvngroom,20246084,Sarah,Renfrew-Collingwood,Entire home/apt,68,1,80
22346943,Modern Vancouver Hot Spot! Located near EVERYTHING,163401554,Joey,Downtown,Entire home/apt,89,2,329
22377264,Heart of Downtown Vancouver: 1-bedroom suite + den,163629441,Harveen,Downtown,Entire home/apt,53,31,155
22389548,Fresh 1 Bedroom + Den Across VGH,139891966,Ishtar,Fairview,Entire home/apt,80,30,306
22391348,Arohanui. Serenity in the heart of the city.,162946389,Adrian,Kensington-Cedar Cottage,Entire home/apt,95,2,0
22422543,Heated Floor❤️Free Parking+Backyard+Craft Brewery,18165744,Simba,Downtown Eastside,Entire home/apt,89,2,24
22424497,3 Bdrm House Share With 1 Other $800/M inc. util.,90713576,Samuel,Hastings-Sunrise,Private room,80,30,0
22434983,Vancouver Studio Apartment with a spectacular view,164329859,Samia,West End,Entire home/apt,175,5,0
22450798,New- Best View in the City - Fully Equipped 3 BD,3780997,Kristin,Fairview,Entire home/apt,350,2,0
22455221,Multi Million Dollar Home Close to Beach/Downtown/University,111469368,Marci,West Point Grey,Entire home/apt,975,6,22
22469027,171  -1 bedroom in heart of West End.,600607,Bruce,West End,Entire home/apt,67,30,23
22505866,House On Dunbar B&B,2558633,Joanne,Dunbar Southlands,Hotel room,108,1,0
22518784,Charming kid friendly garden level suite Kitsilano,36720655,Markus And Annu,Dunbar Southlands,Entire home/apt,100,1,143
22533603,Best Location In The Heart Of Downtown Vancouver!,3092935,Brad,Downtown,Entire home/apt,99,30,290
22552342,1 Br- Granville Island/VGH/Olympic Village area,9653232,Zak,Fairview,Entire home/apt,149,3,0
22569894,In the ❤️of Yaletown .,88510289,Mary,Downtown,Entire home/apt,199,3,0
22573163,2 Br 2 Bath Clean&Quiet Home in Central Vancouver,87417832,Alex,Hastings-Sunrise,Entire home/apt,113,2,12
22587726,Comfy Hawiian Vibing One Bedroom Apartment,37629287,Courtney,Strathcona,Entire home/apt,100,2,0
22618949,"Jewel of Trout Lake - quiet, close, community",161189427,Jonathan,Kensington-Cedar Cottage,Entire home/apt,320,10,64
22631875,静中带旺家庭旅馆,166495187,Sushi,Kensington-Cedar Cottage,Entire home/apt,80,2,0
22655504,VANCOUVER HOME - # 2 Commercial Area,42068304,Adrian And Mary,Kensington-Cedar Cottage,Private room,38,30,245
22659767,Comfortable & Central Across VGH,139891966,Ishtar,Fairview,Entire home/apt,76,30,325
22659967,Stay Quaint & Stylish In Vancouver!,139891966,Ishtar,Fairview,Entire home/apt,80,30,325
22696589,Contemporary King Bed w/En Suite On The Park,2021485,Geoffrey,Downtown Eastside,Private room,75,3,224
22698900,Cozy and peaceful Point Grey suite on UBC doorstep,167367691,Graham And Caron,West Point Grey,Entire home/apt,99,3,323
22700703,New Renovated 2 Bedroom in Central of Vancouver,79337,Saligooli,Riley Park,Entire home/apt,85,365,0
22702051,2 bedrooms Awesome Prime  CORE Vancouver Downtown,11207116,Moe,West End,Entire home/apt,85,30,89
22702511,Vancouver Downtown In the heart of the  City! 1BDR,11207116,Moe,Downtown,Entire home/apt,80,30,89
22702574,Family-friendly Mount Pleasant heritage home,7960711,Darcy,Mount Pleasant,Entire home/apt,198,2,0
22713698,Hastings Sunrise Heritage House,1530291,Erin,Hastings-Sunrise,Entire home/apt,180,3,0
22717699,Two Beds A Double and Twin,167605756,Chona,Killarney,Private room,37,1,9
22717742,Cozy Private Room with Queen & Single bed,167605756,Chona,Killarney,Private room,40,1,9
22718778,Bright and Clean 2 bedroom Garden Suite,21833993,Francesco,Kensington-Cedar Cottage,Entire home/apt,99,4,272
22729409,Room with en suite & private entrance near VGH,167761489,Diana,Fairview,Private room,84,2,89
22734628,Cozy Bedroom with Queen Bed,167605756,Chona,Killarney,Private room,37,1,57
22735501,LUXURY BDRM; OLYMPIC VLG / DOWNTOWN; NEAR TRAINS,33331559,Jayden,Mount Pleasant,Private room,99,2,0
22754630,A Brand New Condo at an Ample Location,2447132,Young,Mount Pleasant,Entire home/apt,102,30,231
22813058,"Family vacation home
Licensed home",136821477,Changhuan,Downtown Eastside,Entire home/apt,250,3,0
22817433,Ocean View  free parking Downtown YVR,168648735,Linda,Downtown,Entire home/apt,399,3,0
22850980,Private studio in the Heart of Vancouver,3423113,Jade & Brandy,Kensington-Cedar Cottage,Entire home/apt,59,3,46
22851367,Peaceful Chinatown Condo,18695187,Amanda,Downtown Eastside,Entire home/apt,164,10,0
22869370,Visit Main Street Restaurants from a Private Garden Suite,1636300,Martin,Riley Park,Entire home/apt,138,2,99
22903375,Spacious & Comfortable 2 Bedroom Near VGH,139891966,Ishtar,Fairview,Entire home/apt,108,30,325
22905570,Classic & Quiet 1 Bedroom 1 Bath Across VGH,139891966,Ishtar,Fairview,Entire home/apt,80,30,325
22919747,"Big, bright, funky top floor Kits unit: Sleeps 6",49136202,Kyle,Kitsilano,Entire home/apt,109,3,0
22925127,"Quiet, relaxing space in Kits Point",156345633,Jane,Kitsilano,Entire home/apt,150,2,152
22931554,温哥华西7日度假屋,166876337,Mini,Oakridge,Private room,60,30,0
22938035,3 bed Subpenthouse Ocean&Mountain View- Downtown,167158373,Stacia,Downtown,Entire home/apt,398,2,344
22938316,"Downtown Core City Views - sleeps 4, w/ parking!!",100803661,Chance,Downtown,Entire home/apt,124,3,45
22943194,Heart of Downtown Cozy Modern Condo - W/ PARKING!!,7737189,Arnel,Downtown,Entire home/apt,85,30,0
22973593,East Van Character home with heart,26872236,Stephanie,Hastings-Sunrise,Entire home/apt,150,7,0
23002913,Home away from home.,170626910,Robert,Marpole,Entire home/apt,160,2,0
23003777,Ground Floor Home Point Grey ! Beach! Trails! UBC!,10855631,Kristin Nicole,West Point Grey,Entire home/apt,175,30,316
23020307,La Casita: Stylish tiny house in Cambie Village,55306955,Marie,South Cambie,Entire home/apt,100,2,0
23056643,Near skytrain station and beautiful park.,171137039,Van,Renfrew-Collingwood,Private room,30,3,0
23062160,Beautiful accomodation in the heart of Vancouver,89155127,Alfonso,Arbutus Ridge,Entire home/apt,200,3,0
23078420,A Basement room : Near skytrain station.,171137039,Van,Renfrew-Collingwood,Private room,30,3,0
23087948,Private room in hip east side,65669411,Ali,Mount Pleasant,Private room,75,1,0
23121009,Comfy place in the heart of Kitsilano - room 1,21063906,Niloofar,Kitsilano,Private room,80,2,90
23121835,Beauty lge 2br+den private patio Nr DT温西豪区独立两房自带露台,150034915,Gan,Shaughnessy,Entire home/apt,198,2,255
23125839,Beautiful light townhouse in spectacular Kitsilano,158784480,Hilary,Kitsilano,Entire home/apt,475,6,0
23125977,"STUNNING  condo, HEART of the city w/ FREE parking",9908218,Diana,Downtown,Entire home/apt,123,2,262
23126012,"4 Bedrooms Entire House, Nearby Downtown Vancouver",171177180,Sunny,Kensington-Cedar Cottage,Entire home/apt,121,2,102
23144970,Nelson House-Room 2,66327125,Liduo,West End,Private room,65,30,179
23172118,Warm & Cozy 1 Bedroom + Flex Across VGH,139891966,Ishtar,Fairview,Entire home/apt,100,30,180
23172276,2BR /2Bath  HEART OF DOWNTOWN VANCOUVER/ 1 PARKING,167119681,Amanda,Downtown,Entire home/apt,163,1,172
23191883,Kits Bachelor in Prime Location - with shared bath,15392723,Jeanie,Kitsilano,Entire home/apt,99,30,0
23204711,Modern New House In Central Vancouver,70430063,John,Riley Park,Entire home/apt,225,2,0
23205966,LEVEL | Studio | Luxe Amenities Downtown,2502595,LEVEL Furnished Living,Downtown,Entire home/apt,199,31,365
23218832,"Cozy suite, private entrance+living room+bed room",172702853,Winnie,Marpole,Private room,74,1,0
23231348,Sunset beach retreat,128542902,Emma,West End,Entire home/apt,100,2,0
23238995,Private well appointed room,58345953,Ben,Riley Park,Private room,79,1,39
23274503,"Luxury 2 beds 2 baths+office Yaletown, Vancouver",46030026,Ken,Downtown,Entire home/apt,145,90,224
23294459,Kits - 1 bedroom - Fab location!!!,91324660,Angela,Kitsilano,Private room,75,1,365
23305871,Private Vacation Suite - Prime Location,63276804,Caroline,Riley Park,Entire home/apt,90,30,251
23310375,Lovely suite in Commecial Drive neighbourhood,62202823,Jenny,Grandview-Woodland,Entire home/apt,200,5,38
23323410,30 days min / 2BR Townhouse in Olympic Village,181451043,Kevin,Mount Pleasant,Entire home/apt,129,30,72
23340054,Sit by the Fireplace of this Modern Studio,24203518,Eleanor,Downtown,Entire home/apt,70,30,101
23373125,Excellent Location! Great Transit-30-35 days,17017071,Jessica,Grandview-Woodland,Entire home/apt,75,30,67
23373637,"Very clean, spacious suite in eclectic Main St.!",174216797,Diana,Sunset,Entire home/apt,169,2,0
23378655,Private room in hip Main Street area,65669411,Ali,Mount Pleasant,Private room,90,1,89
23381923,Luxurious Yaletown apartment  gorgeous water views,15546774,Ali,Downtown,Entire home/apt,119,30,69
23382974,Sacred Space Heritage Loft in Gastown Downtown,90882775,Daisy,Downtown Eastside,Entire home/apt,149,3,59
23393580,TheFreshLoft-PrivateSteam-MountPleasantOlympicVill,988874,Andrew,Mount Pleasant,Entire home/apt,489,1,89
23413748,Private room in brand-new East Van condo,7084377,Bijan,Grandview-Woodland,Private room,45,30,0
23419304,"Renovated Downtown Core, Sleeps 4, With Parking !!",72776990,Vicki,Downtown,Entire home/apt,109,1,41
23432805,OV - Private bed+bath in Shared New Sub Penthouse,20178457,Pantha,Mount Pleasant,Private room,83,3,0
23436663,The Oasis,174816465,"Vesta, Warren And Iain",Dunbar Southlands,Entire home/apt,95,1,0
23443650,Downtown Vancouver Penthouse Private Room 3004,74865763,Breanne,Downtown,Private room,115,1,141
23480707,Lounge on the Deck and Take in the Views at a Luxe Loft,23633177,Tammy-Leigh,Fairview,Entire home/apt,288,7,0
23482505,Warm & Stylish 1 Bedroom In Vancouver,139891966,Ishtar,Fairview,Entire home/apt,75,30,325
23482800,Modern Family Friendly 2 Bedroom Across VGH,139891966,Ishtar,Fairview,Entire home/apt,100,30,304
23485127,Private 2 BR garden suite in character home,121580936,Sarah,Kitsilano,Entire home/apt,175,3,270
23487994,Suite Boutique Privée • Vancouver,61804583,Keith,Shaughnessy,Entire home/apt,67,1,41
23502564,"New, Minimal & Bright Townhome in a Quiet Neighbourhood",1275057,Taryn,Downtown Eastside,Entire home/apt,185,2,130
23505094,Beautiful two bedroom home in Central Vancouver,4390865,Kerry,Riley Park,Entire home/apt,162,29,0
23507938,Bright cozy house in Main St area. No stairs,12305815,Avi,Riley Park,Entire home/apt,140,7,253
23519364,Hip Condo • CENTRAL LOCATION • Ideal for Foodies,6705291,Tuba,Downtown,Entire home/apt,150,2,0
23527106,"Great apartment, superb location",6005855,Peter,Downtown,Entire home/apt,175,3,0
23528634,Nelson House-Room 5 (bathroom is out of bedroom),66327125,Liduo,West End,Private room,60,30,179
23546911,Downtown 2-Story Townhouse w/ Private Entrance!,19059944,Kieran,West End,Entire home/apt,305,30,301
23547808,Modern design home steps from Commercial Drive,2344259,Alicia,Grandview-Woodland,Entire home/apt,350,3,251
23559355,LEVEL | One Bedroom Suite | Luxe Amenities,2502595,LEVEL Furnished Living,Downtown,Entire home/apt,250,31,364
23563987,Bright 1 bedroom by downtown and Stanley park,135886351,Geneva,West End,Entire home/apt,189,4,0
23578800,LEVEL | One Bedroom Suite | Downtown Vancouver,2502595,LEVEL Furnished Living,Downtown,Entire home/apt,220,31,364
23583730,private room close to downtown,103324604,Angela,Riley Park,Private room,37,2,0
23613763,*Penthouse + Pool+GYM+Jacuzzy+ Prkng,176650735,Isabela,Downtown,Entire home/apt,229,90,179
23615592,LEVEL | Modern One Bedroom | Downtown Vancouver,2502595,LEVEL Furnished Living,Downtown,Entire home/apt,220,30,365
23615744,LEVEL | Deluxe One Bedroom Suite | Yaletown,2502595,LEVEL Furnished Living,Downtown,Entire home/apt,250,31,365
23615892,LEVEL | Deluxe One Bedroom Suite | Luxe Amenities,2502595,LEVEL Furnished Living,Downtown,Entire home/apt,250,30,365
23616175,LEVEL | Two Bedroom Suite | Downtown Vancouver,2502595,LEVEL Furnished Living,Downtown,Entire home/apt,300,31,273
23631177,Gorgeous Yaletown boutique suite.,95217850,Mauricio,Downtown,Entire home/apt,99,3,329
23653094,LUXURY DOWNTOWN  PENTHOUSE WILL BLOW YOUR MIND,175153579,Kendall,Downtown,Entire home/apt,427,30,103
23667593,GREAT HOME- sleeps 6 to 8 people,3494649,Kendra & Trevor,Hastings-Sunrise,Entire home/apt,399,4,180
